donor_id,age_group,gender,name,email,country,donation_type,donation_amount,donation_date,payment_method,newsletter_opt_in,referral_channel,sector,campaign
d9af8224-d723-4ce3-9348-3fb3c982a300,50-65,Male,Jonathan Boone,jonathan.boone554@outlook.com,New Zealand,Monthly,85.83,2024-07-13,Credit Card,False,Social Media,Retail,Reforest the Sanctuary
9fe3f824-39d3-49cf-8dfa-76af66eb43b0,50-65,Female,Amber Davies,amber.davies294@hotmail.com,Canada,One-time,13.79,2024-12-12,Bank Transfer,False,Website,Law,Jungle Education Project
910171d2-1138-478b-85fb-3e8a563b04fa,30-49,Male,Ryan Davis,ryan.davis724@hotmail.com,Finland,One-time,41.25,2025-01-23,Cheque,False,Website,Energy,Habitat for Hope
81300e68-4d45-4885-92e0-8e57a6cb1dda,30-49,Male,Daniel Flynn,daniel.flynn465@hotmail.com,Netherlands,One-time,111.79,2025-01-25,Bank Transfer,True,Website,Retail,Jungle Education Project
83ef3ce9-9ffd-41e7-8052-e3a566fd3215,18-29,Male,Joshua Gonzalez,joshua.gonzalez270@outlook.com,Australia,One-time,4.94,2024-05-14,Cheque,True,Online advertising,Finance/Banking,Wildlife Rescue Van Drive
2fc10403-dcda-4cc1-8427-4378b40d8aef,50-65,Female,Catherine Smith,catherine.smith479@gmail.com,UK,Monthly,154.82,2024-08-12,Bank Transfer,False,Online advertising,Government,Rescue Orphaned Gorillas
a34f2452-efe9-48c9-8497-734d77a0aa7f,30-49,Other,Victor Harmon,victor.harmon711@hotmail.com,USA,One-time,44.2,2024-07-11,Cheque,False,Word of mouth,Education,Wildlife Rescue Van Drive
0f546781-a073-4e57-ba03-71f990ed01d3,30-49,Female,Patricia Hamilton,patricia.hamilton691@outlook.com,Australia,One-time,37.09,2024-07-03,Paypal,False,Word of mouth,Others,Rescue Orphaned Gorillas
d8186112-4cde-4ddb-83f9-c78caf704164,30-49,Male,Charles Hernandez,charles.hernandez256@charitymail.org,New Zealand,Monthly,71.29,2024-05-01,Credit Card,True,Newsletter,Consulting,Jungle Education Project
4455d60e-6995-4fd1-9891-4adf341c612a,30-49,Female,Sandra Brown,sandra.brown757@gmail.com,Canada,Monthly,168.21,2025-02-09,Cheque,True,Social Media,Law,Jungle Education Project
2663ed11-1d12-4ccf-bd0d-3ffd67e6d49a,50-65,Other,Dawn Burke,dawn.burke608@hotmail.com,UK,One-time,12.36,2023-11-05,Cheque,False,Online advertising,Agriculture,Reforest the Sanctuary
6c097204-6fa6-481c-bdc5-62858f50b11f,30-49,Male,Ronald Marshall,ronald.marshall6@outlook.com,USA,One-time,14.81,2024-10-02,Credit Card,False,Newsletter,Pharmaceuticals,Marine Mammal Defense Mission
471c10ae-cdb4-4dab-8a27-cd6942264ba4,50-65,Male,Christopher Taylor,christopher.taylor383@charitymail.org,Germany,Monthly,169.02,2024-10-11,Paypal,False,Social Media,Consulting,Jungle Education Project
0e29ed9a-0518-4d4d-8840-789b7c602399,50-65,Female,Sarah Stuart,sarah.stuart43@gmail.com,Canada,One-time,9.9,2025-03-07,Paypal,False,Social Media,Environment,Reforest the Sanctuary
e592ee7c-6831-49c6-b480-ada5e68c1348,30-49,Female,Lindsay Camacho,lindsay.camacho563@yahoo.com,USA,One-time,22.61,2024-03-09,Bank Transfer,False,Local event,Energy,Reforest the Sanctuary
3c6d3173-23fb-401f-97be-7b4fb9676dc6,30-49,Male,Brandon Hahn,brandon.hahn196@hotmail.com,New Zealand,One-time,68.82,2023-09-07,Credit Card,False,Online advertising,Energy,Jungle Education Project
c66dfe25-f31d-4e25-9496-634fd438231d,30-49,Female,Tasha Boyd,tasha.boyd595@yahoo.com,Germany,One-time,20.47,2025-04-28,Cheque,True,Social Media,Real Estate,Defend the Great Apes
503ba8c3-ce83-4e27-85ef-d6701f4d88ce,50-65,Male,Stephen Young,stephen.young920@yahoo.com,UK,One-time,21.5,2024-02-13,Cheque,True,Local event,Technology,Rescue Orphaned Gorillas
37cf65ca-6c41-4493-af7c-ef263c667012,30-49,Male,James Goodman,james.goodman620@yahoo.com,South Africa,One-time,155.24,2023-10-01,Bank Transfer,False,Word of mouth,Finance/Banking,Wildlife Rescue Van Drive
0e512083-96e8-4922-9ce7-0289411a315b,18-29,Male,Wayne Gonzales,wayne.gonzales179@yahoo.com,USA,One-time,3.29,2024-06-10,Credit Card,True,Newsletter,Energy,Marine Mammal Defense Mission
3f10938c-aec7-4267-b990-0a276c7ceeb7,30-49,Male,Travis Stewart,travis.stewart933@hotmail.com,Germany,One-time,15.59,2025-05-22,Paypal,True,Online advertising,Media & Communication,Rescue Orphaned Gorillas
4ee45227-d245-4039-9e24-296eb7363ad9,30-49,Male,Timothy Cox,timothy.cox140@hotmail.com,New Zealand,One-time,11.6,2023-07-03,Paypal,False,Word of mouth,Agriculture,Jungle Education Project
eade7b17-b0d0-40bd-8dff-01baf0db6ecb,30-49,Male,Mr. Ryan Bates,mr..bates505@gmail.com,UK,One-time,9.96,2025-01-14,Credit Card,True,Newsletter,Logistics,Wildlife Rescue Van Drive
e7354db2-5ce4-424b-b35b-9f78f55f2e80,30-49,Male,Juan Parker,juan.parker599@charitymail.org,Brazil,One-time,20.57,2025-01-31,Paypal,False,Social Media,Government,Rescue Orphaned Gorillas
f5f3943a-e8e7-4030-8203-83406372d635,18-29,Female,Sharon Mathews,sharon.mathews344@charitymail.org,Canada,Monthly,90.35,2024-03-31,Cheque,False,Local event,Healthcare,Defend the Great Apes
dc02bc29-35db-4396-8c23-e8443c4722f3,50-65,Female,Dawn Davis DVM,dawn.dvm52@yahoo.com,USA,One-time,67.18,2025-03-29,Cheque,True,Word of mouth,Logistics,Habitat for Hope
ca10b499-6802-4b3b-a4f9-54fcc44921b6,50-65,Male,Mark Suarez,mark.suarez937@gmail.com,New Zealand,One-time,3.1,2023-07-12,Cheque,True,Social Media,Hospitality,Jungle Education Project
ed2eebea-69b7-4533-bca8-3a8278997035,30-49,Male,Rodney Shepard,rodney.shepard233@gmail.com,India,One-time,13.56,2025-02-21,Paypal,True,Local event,Environment,Wildlife Rescue Van Drive
42ceef41-b2cf-4a8b-a90c-42f8d30bef65,50-65,Female,Sherri Wilkins,sherri.wilkins784@gmail.com,USA,Monthly,235.62,2024-06-22,Paypal,False,Social Media,Agriculture,Rescue Orphaned Gorillas
b1f94a09-7408-4646-93a7-1719bcdf8302,30-49,Female,Lindsey Li,lindsey.li985@outlook.com,Canada,One-time,9.81,2023-07-07,Credit Card,False,Newsletter,Media & Communication,Rescue Orphaned Gorillas
00c99370-22d6-40a2-a41f-0d38ca803df8,30-49,Other,Martin Mccoy,martin.mccoy732@outlook.com,Canada,One-time,2.2,2024-04-05,Credit Card,False,Website,Finance/Banking,Habitat for Hope
b6ac2048-8430-4e0c-bfe6-04f428670d3b,30-49,Male,Erik Miller,erik.miller277@hotmail.com,Netherlands,One-time,9.82,2025-05-26,Paypal,True,Word of mouth,Law,Rescue Orphaned Gorillas
f07db671-caea-4ae5-a90a-7b80af8d888d,50-65,Male,Phillip Bradford,phillip.bradford760@charitymail.org,Germany,One-time,20.08,2024-02-06,Paypal,False,Social Media,Arts & Culture,Jungle Education Project
53dc4fae-d3a7-4b83-97d0-2f8faffdd43b,30-49,Female,Nancy Green,nancy.green343@outlook.com,Brazil,One-time,14.18,2025-01-22,Bank Transfer,False,Local event,Media & Communication,Reforest the Sanctuary
d5ad86bc-f1db-4ad8-a098-0b94e05b1892,50-65,Female,Jennifer White,jennifer.white311@hotmail.com,India,Monthly,199.43,2025-03-25,Bank Transfer,False,Social Media,Real Estate,Jungle Education Project
3a8c8ed5-a06a-468a-9cac-3d21a5a8c8af,30-49,Female,Tiffany Leblanc,tiffany.leblanc539@yahoo.com,Germany,One-time,210.37,2025-04-10,Credit Card,True,Website,Education,Jungle Education Project
99b3568d-6dcc-4c60-9e35-836f66aa394c,50-65,Male,Mr. Michael Jackson,mr..jackson526@hotmail.com,India,One-time,30.06,2023-12-25,Bank Transfer,False,Word of mouth,Retail,Wildlife Rescue Van Drive
869d4cb7-b7f5-455a-839d-08d01e0aaf12,30-49,Male,Jacob Valentine,jacob.valentine301@charitymail.org,Australia,One-time,24.36,2024-05-01,Bank Transfer,False,Website,Media & Communication,Reforest the Sanctuary
340155bd-b6ac-4c8e-b977-c7b41e56d346,30-49,Male,Jesse Nunez,jesse.nunez6@charitymail.org,USA,One-time,150.08,2023-11-04,Bank Transfer,True,Word of mouth,Real Estate,Marine Mammal Defense Mission
6e6a3d5b-2154-4e4a-a1cf-91fb7e81cdfa,30-49,Female,Rachael Roberts,rachael.roberts436@charitymail.org,Canada,One-time,10.36,2025-03-04,Credit Card,False,Newsletter,Real Estate,Rescue Orphaned Gorillas
2e2cb850-6b17-4d75-b07a-1acbad5c3c49,50-65,Male,Zachary Campbell,zachary.campbell894@hotmail.com,USA,One-time,83.65,2024-04-11,Bank Transfer,False,Website,Agriculture,Rescue Orphaned Gorillas
3f91c419-e846-49df-b373-35549e204ac7,50-65,Female,Donna Green,donna.green93@gmail.com,USA,One-time,7.1,2024-03-14,Paypal,True,Website,Logistics,Defend the Great Apes
f9723977-52c0-4f9b-9f16-eb702219b7f7,66-80,Male,Jimmy Smith,jimmy.smith155@hotmail.com,India,One-time,57.03,2024-11-05,Paypal,True,Local event,Science & Research,Rescue Orphaned Gorillas
12b3c5eb-4198-4029-98e1-d54cbc715183,50-65,Female,Michelle Erickson,michelle.erickson627@gmail.com,France,Monthly,157.78,2023-08-26,Paypal,True,Newsletter,Consulting,Rescue Orphaned Gorillas
9b3b5b4c-ff2a-40c0-9ab3-83c9e88188c3,50-65,Male,Gary Young,gary.young490@yahoo.com,New Zealand,One-time,14.78,2025-05-04,Credit Card,True,Website,Pharmaceuticals,Marine Mammal Defense Mission
618521ab-9ea1-4617-8129-aa0c40efa857,50-65,Male,Mr. Paul Williams,mr..williams366@charitymail.org,USA,One-time,17.71,2024-01-25,Paypal,True,Online advertising,Education,Habitat for Hope
2deb5687-949a-4a46-8a87-2ac28f3f5995,30-49,Female,Jacqueline Donaldson,jacqueline.donaldson778@hotmail.com,Canada,One-time,10.95,2023-12-25,Cheque,False,Newsletter,Agriculture,Jungle Education Project
b5d34f2f-513b-465c-96f3-2b9321c57a88,18-29,Female,Tara Humphrey,tara.humphrey597@outlook.com,USA,Monthly,91.79,2024-07-09,Credit Card,False,Local event,Agriculture,Habitat for Hope
f92edfa1-df26-4424-bfcc-445620bc2fa0,50-65,Female,Audrey Williams,audrey.williams78@hotmail.com,UK,One-time,47.44,2025-02-17,Cheque,True,Newsletter,Retail,Defend the Great Apes
d45ff4db-9ce9-4544-8362-262de07ee721,30-49,Female,Tammy Campbell,tammy.campbell945@hotmail.com,USA,One-time,7.16,2024-12-25,Paypal,True,Website,Nonprofit,Wildlife Rescue Van Drive
7dc42f12-fe9b-40e1-bca3-765350c76baa,18-29,Other,Erik Stafford,erik.stafford239@charitymail.org,India,One-time,9.39,2024-12-27,Bank Transfer,False,Social Media,Hospitality,Marine Mammal Defense Mission
305d0ef7-0d9f-483d-b0a3-2883cc582872,18-29,Male,Samuel Sandoval,samuel.sandoval799@outlook.com,New Zealand,Monthly,56.8,2023-10-04,Credit Card,False,Newsletter,Hospitality,Habitat for Hope
1db3c075-6fb9-4e37-b796-048fb4b9fb73,50-65,Female,Amanda Green,amanda.green968@outlook.com,India,One-time,50.6,2025-06-14,Bank Transfer,True,Local event,Education,Habitat for Hope
752fbd7e-7c36-4908-8f94-2977b582ef0c,30-49,Female,Amanda Kelly,amanda.kelly691@hotmail.com,New Zealand,One-time,109.69,2024-06-12,Credit Card,False,Word of mouth,Science & Research,Defend the Great Apes
48bbdb12-de40-47c3-b427-e46617f4b85d,18-29,Female,Sharon Martinez,sharon.martinez133@hotmail.com,USA,Monthly,8.52,2023-10-28,Paypal,False,Local event,Hospitality,Jungle Education Project
365f982b-95ee-445c-a9c3-640de411a9d7,30-49,Male,Jordan Nelson,jordan.nelson730@charitymail.org,South Africa,One-time,2.64,2024-08-17,Cheque,True,Online advertising,Media & Communication,Reforest the Sanctuary
7f843004-c4ac-41b5-bf04-2c7b13ab7d2c,18-29,Male,Mr. Kenneth Butler,mr..butler223@hotmail.com,Finland,One-time,12.67,2024-10-24,Credit Card,True,Newsletter,Others,Marine Mammal Defense Mission
5fa18468-64e8-4ffc-9f3a-cc68ae3e6268,50-65,Other,Allison Maldonado,allison.maldonado153@gmail.com,Canada,Monthly,115.27,2024-08-22,Paypal,True,Newsletter,Construction,Wildlife Rescue Van Drive
b52c4358-d4a8-445a-b5d1-d77614c08f6d,18-29,Male,Russell Hernandez,russell.hernandez745@outlook.com,India,One-time,7.17,2024-10-12,Paypal,True,Word of mouth,Finance/Banking,Marine Mammal Defense Mission
0b398e89-f842-4163-9455-5290017c75c5,50-65,Other,Tyler Wheeler,tyler.wheeler210@outlook.com,France,One-time,21.14,2024-10-09,Bank Transfer,False,Website,Retail,Habitat for Hope
cc0a628b-f518-4923-a829-2e3bbbfc5dc1,30-49,Male,Frederick Dennis,frederick.dennis845@charitymail.org,New Zealand,One-time,5.84,2024-08-07,Paypal,False,Local event,Government,Wildlife Rescue Van Drive
be69ad39-0e37-4b07-8c53-5c3e52bb530d,66-80,Male,Anthony Schneider,anthony.schneider966@charitymail.org,UK,One-time,32.33,2023-08-08,Bank Transfer,True,Online advertising,Nonprofit,Marine Mammal Defense Mission
c5583a17-f70d-48a0-bd75-e4232d921dab,30-49,Male,James Ross,james.ross254@charitymail.org,Australia,One-time,81.88,2025-03-11,Paypal,True,Online advertising,Law,Rescue Orphaned Gorillas
a5accd5a-48f1-4eed-a703-7089c78cd2c3,30-49,Male,Samuel Martin,samuel.martin660@hotmail.com,Germany,One-time,15.33,2024-12-19,Bank Transfer,False,Word of mouth,Consulting,Habitat for Hope
ebf484d0-ce6d-49bf-bc63-3d6c6eaf0a90,50-65,Female,Barbara Henry,barbara.henry45@gmail.com,New Zealand,Monthly,184.19,2024-01-30,Paypal,True,Local event,Energy,Wildlife Rescue Van Drive
332ac35a-833d-4df1-9e11-a680d5016ada,30-49,Female,Bonnie Wade,bonnie.wade425@gmail.com,USA,One-time,81.24,2024-06-09,Cheque,False,Local event,Technology,Habitat for Hope
6c2b5781-c1a9-4ee2-9718-cfde6c4e5a8c,50-65,Female,Karen Hart,karen.hart782@outlook.com,France,Monthly,127.8,2025-01-30,Cheque,False,Word of mouth,Government,Wildlife Rescue Van Drive
f9285706-577c-4717-836a-58870a5a2698,30-49,Female,Jessica Simmons,jessica.simmons497@outlook.com,USA,One-time,95.81,2024-05-21,Bank Transfer,False,Social Media,Pharmaceuticals,Wildlife Rescue Van Drive
a5b09024-a12a-4119-86fb-bcdb7ecd7062,30-49,Male,Michael Moore,michael.moore88@gmail.com,USA,One-time,34.96,2024-07-05,Bank Transfer,False,Local event,Technology,Reforest the Sanctuary
fbf3a106-260b-43e0-8ce6-929f7a44bd05,50-65,Female,Jessica Solomon,jessica.solomon676@outlook.com,Brazil,Monthly,237.22,2023-09-19,Bank Transfer,True,Website,Construction,Jungle Education Project
8d0df6f6-0c37-4b80-918b-8e184ba4af25,66-80,Female,Sarah Mills,sarah.mills99@outlook.com,Germany,One-time,7.91,2023-08-12,Paypal,True,Social Media,Construction,Habitat for Hope
b8663c7c-a92d-4f4f-b6f3-ba5018302082,50-65,Female,Ashley Coleman,ashley.coleman705@yahoo.com,USA,Monthly,160.4,2024-08-06,Credit Card,True,Social Media,Consulting,Marine Mammal Defense Mission
bd9277a4-1d2a-4042-842a-2f6480e1be4d,30-49,Female,Dawn Miller,dawn.miller672@charitymail.org,Australia,One-time,21.77,2024-10-13,Bank Transfer,False,Newsletter,Education,Wildlife Rescue Van Drive
b4522738-e073-49de-aa8f-7654155287c7,30-49,Male,Clarence Long,clarence.long905@yahoo.com,South Africa,One-time,34.75,2024-01-21,Cheque,False,Online advertising,Retail,Reforest the Sanctuary
5761b099-43db-4a42-8ece-36ae9fb209b1,18-29,Other,Jordan Santiago,jordan.santiago486@yahoo.com,Canada,Monthly,21.73,2025-05-24,Bank Transfer,True,Online advertising,Law,Jungle Education Project
4262a48c-9aa3-4580-bb70-8dd7bf3d5023,50-65,Male,Cody Lopez,cody.lopez918@charitymail.org,Brazil,One-time,5.55,2025-03-16,Paypal,False,Word of mouth,Pharmaceuticals,Rescue Orphaned Gorillas
a7e29299-2bf6-4915-8367-ee2c1ddea07d,30-49,Female,Kimberly Smith,kimberly.smith869@hotmail.com,UK,Monthly,39.07,2024-05-31,Bank Transfer,False,Word of mouth,Environment,Rescue Orphaned Gorillas
4d844cb6-7c99-486e-b9d5-546c9a154b85,50-65,Male,Sean Church,sean.church368@gmail.com,USA,One-time,5.08,2024-09-12,Bank Transfer,True,Social Media,Real Estate,Defend the Great Apes
166f419a-4d7a-4829-8dfc-ef75651e89f1,50-65,Male,Mr. Michael Vaughn,mr..vaughn568@yahoo.com,Canada,One-time,18.76,2023-09-17,Paypal,True,Word of mouth,Healthcare,Jungle Education Project
06dd5e19-dbe8-4664-b02f-420ef87405ca,18-29,Female,Ashley Smith,ashley.smith94@charitymail.org,South Africa,One-time,14.88,2023-11-17,Credit Card,False,Word of mouth,Logistics,Defend the Great Apes
89e08b89-ca3e-4238-9bb2-4c33a0456992,30-49,Male,Matthew Graham,matthew.graham182@charitymail.org,New Zealand,One-time,18.21,2023-11-04,Bank Transfer,True,Website,Logistics,Defend the Great Apes
e704b115-2a85-43b1-9dd0-3ecd0595c9a3,50-65,Male,John Wells,john.wells553@hotmail.com,France,One-time,31.5,2023-10-07,Bank Transfer,False,Newsletter,Construction,Marine Mammal Defense Mission
3e1cfa14-95d1-4384-b313-7fa5dc1b9eb1,50-65,Female,Tracey Ruiz,tracey.ruiz412@outlook.com,Netherlands,Monthly,26.14,2023-11-12,Credit Card,False,Newsletter,Finance/Banking,Rescue Orphaned Gorillas
d8fe3fb8-a162-4abf-9a48-280302040c81,30-49,Male,Roy Williams,roy.williams435@charitymail.org,Germany,One-time,11.86,2024-11-20,Paypal,False,Website,Hospitality,Wildlife Rescue Van Drive
0979f5d3-4a70-4330-bfc0-31368de6e6b3,18-29,Male,Samuel Mclaughlin MD,samuel.md778@charitymail.org,France,One-time,13.27,2024-06-08,Bank Transfer,True,Word of mouth,Science & Research,Defend the Great Apes
de1d4653-d112-4bb8-a7b2-df91adbd2e33,50-65,Male,Kevin Carr,kevin.carr555@outlook.com,Brazil,One-time,42.93,2024-06-08,Bank Transfer,True,Online advertising,Government,Jungle Education Project
4491be40-1042-4a8e-8da2-2a3950db8e34,66-80,Female,Kelsey Henderson,kelsey.henderson559@yahoo.com,Canada,One-time,24.16,2025-03-31,Paypal,True,Newsletter,Hospitality,Rescue Orphaned Gorillas
72c573e9-58c5-4875-a56c-0a56f05ff9c3,30-49,Male,John Simpson,john.simpson526@yahoo.com,USA,Monthly,170.13,2024-11-08,Bank Transfer,False,Local event,Arts & Culture,Wildlife Rescue Van Drive
81f46dfd-3b6b-4c0d-b028-05af580661f1,50-65,Male,Dwayne Lee,dwayne.lee618@hotmail.com,New Zealand,One-time,6.2,2023-11-25,Bank Transfer,False,Website,Logistics,Wildlife Rescue Van Drive
77ed78d9-a82e-4889-b717-4acfd7abed02,50-65,Male,Gerald Guzman,gerald.guzman549@hotmail.com,Finland,One-time,56.07,2023-09-21,Credit Card,False,Website,Consulting,Marine Mammal Defense Mission
a70a409d-ac50-4260-b0f2-4933d544c79b,18-29,Male,Michael Moyer,michael.moyer603@charitymail.org,Canada,One-time,24.86,2024-12-05,Cheque,False,Online advertising,Healthcare,Defend the Great Apes
b0d18df1-484f-4db9-b50b-9f519f310fff,18-29,Male,Robert Richard,robert.richard478@hotmail.com,Germany,Monthly,49.59,2024-12-16,Bank Transfer,True,Website,Pharmaceuticals,Wildlife Rescue Van Drive
cb21aa80-19d4-439a-bdff-e27d9b125dfb,30-49,Female,Betty Gonzalez,betty.gonzalez245@charitymail.org,Canada,One-time,28.81,2024-04-17,Cheque,False,Local event,Consulting,Marine Mammal Defense Mission
42c45041-e183-4003-9bd9-72c704a434e7,30-49,Male,Eric Clark Jr.,eric.jr.486@outlook.com,USA,Monthly,174.62,2024-03-04,Paypal,True,Online advertising,Media & Communication,Marine Mammal Defense Mission
5675c8f3-104c-4350-8e8b-76a2082f2fb9,50-65,Male,Ronald Kline,ronald.kline830@hotmail.com,UK,One-time,97.9,2024-04-27,Paypal,True,Newsletter,Law,Wildlife Rescue Van Drive
c8ee46bf-571f-4cdb-be60-afde4200a1aa,30-49,Male,Bryan Walker,bryan.walker701@outlook.com,Australia,One-time,40.77,2024-03-03,Credit Card,False,Online advertising,Hospitality,Defend the Great Apes
dfaa8505-b0ac-49ba-9a78-f4c526b3a03a,66-80,Male,Shawn Adams,shawn.adams68@hotmail.com,South Africa,One-time,9.97,2024-06-28,Bank Transfer,True,Website,Arts & Culture,Rescue Orphaned Gorillas
f6700a62-7506-474c-8c8a-67967015693c,30-49,Female,Michelle House,michelle.house404@charitymail.org,USA,One-time,11.26,2025-02-22,Credit Card,True,Newsletter,Media & Communication,Rescue Orphaned Gorillas
1a140609-f287-4989-9bbf-46edc83b6467,50-65,Male,Brian Bishop,brian.bishop166@charitymail.org,UK,One-time,12.8,2025-02-09,Bank Transfer,True,Newsletter,Education,Marine Mammal Defense Mission
5c94563a-e936-4d1b-b494-3114def14d58,30-49,Other,Brian Soto,brian.soto558@charitymail.org,USA,One-time,9.46,2023-10-10,Bank Transfer,True,Online advertising,Law,Marine Mammal Defense Mission
277fecc6-196b-48f1-9ed8-9c47bb88854e,30-49,Male,Jeremy Hunter,jeremy.hunter112@charitymail.org,New Zealand,Monthly,140.36,2024-10-03,Bank Transfer,True,Online advertising,Finance/Banking,Rescue Orphaned Gorillas
c4eb8e5d-6a6e-44cf-b83a-1bce70696977,18-29,Male,Chad Allison,chad.allison547@outlook.com,UK,One-time,47.4,2024-12-31,Bank Transfer,False,Website,Environment,Defend the Great Apes
441999b6-15d1-42f8-abd7-d03881492b7a,50-65,Female,Rhonda Peterson,rhonda.peterson210@charitymail.org,India,One-time,21.57,2024-03-16,Cheque,False,Website,Agriculture,Defend the Great Apes
87972916-c0e5-4883-80d2-201b26cffe04,30-49,Male,Isaac Ortega,isaac.ortega773@gmail.com,USA,One-time,20.57,2024-04-21,Credit Card,False,Website,Science & Research,Habitat for Hope
f3abd246-7570-4730-a5e7-9add68c87ed8,66-80,Male,Robert Gutierrez,robert.gutierrez302@charitymail.org,New Zealand,One-time,12.35,2025-03-02,Cheque,False,Social Media,Government,Habitat for Hope
b7b651ee-028b-4fb6-8528-ac362545034c,50-65,Female,Heidi Johnson,heidi.johnson407@gmail.com,Germany,Monthly,128.86,2025-01-27,Bank Transfer,True,Social Media,Finance/Banking,Rescue Orphaned Gorillas
6f1f5c6a-2a11-4eab-85ba-36affb60be1c,66-80,Male,Bradley Edwards,bradley.edwards158@yahoo.com,USA,One-time,2.49,2023-08-01,Cheque,True,Newsletter,Education,Rescue Orphaned Gorillas
fa4cb559-0ecc-4ff5-9316-2f53e70af828,30-49,Female,Mary May,mary.may650@charitymail.org,Germany,Monthly,150.2,2024-09-21,Bank Transfer,False,Local event,Logistics,Reforest the Sanctuary
